,riot,soldier,,"If Riot is in play, the Soldier is safe from all evil abilities.",
,riot,alchemist,devilsadvocate,?,
Punked,riot,,,?,
,riot,bishop,,"BAD, DON'T",
,shabaloth,exorcist,,"If the Exorcist chooses the Shabaloth, the Shabaloth wakes to learn who the Exorcist is, but does not wake to kill; a player chosen the previous night may still be regurgitated",
,shabaloth,exorcist,chambermaid,"If the Exorcist chooses the Shabaloth, the Shabaloth wakes to learn who the Exorcist is, but does not wake to kill; a player chosen the previous night may still be regurgitated. The Chambermaid learns the Shabaloth did not wake",
Punked,shabaloth,,,?,
,shabaloth,banshee,,"If the Banshee is regurgitated, they lose their ability to vote and nomminate twice",
,shabaloth,goon,,The order of choices matter for the Shabaloth. If they choose the Goon first they become Goon drunk and their second choice does not die. If they choose the Goon second their first choice dies and the Goon does not,
,shabaloth,,,A player coming back to life due to the Shabaloth ability happens before the Shabaloth chooses to kill anyone,
Punked,vigormortis,,,?,
,vigormortis,alchemist,,The Alchemist is not a minion so does not keep their ability on death,
,vigormortis,recluse,,"The Recluse can misregister as a minion when killed by the Vigormorts, poisoning one of their townsfolk neighbours",
,vigormortis,spy,,"The Spy can misregister as not a minion when killed by the Vigormortis, don't do this",
,vigormortis,,,Poisons minions neighbours not their own neighbours ,
,vigormortis,,,Poisons neighbours regardless if alive or dead,
,vigormortis,pithag,,"If the Pit-Hag turns the Vigormortis into another demon, dead minions lose their ability and players are no longer poisoned",
,vigormortis,engineer,,"If the Engineer turns the Vigormorts into another demon, dead minions lose their ability and players are no longer poisoned",
,vigormortis,,,"If dead minions stop being minions, they lose their ability and stop poisoning their neighbour. They cannot regain their ability",
,vigormortis,poisoner,,"If a Vigormortis killed poisoned chooses the Vigormortis, the Vigormortis is poisoned by the Poisoner. The Poisoner's neighbour remains poisoned",
Jinx,vortox,banshee,,"If the Vortox is in play and the Demon kills the Banshee, the players still learn that the Banshee has died.",
,vortox,savant,,A Savant in a Vortox game must learn two false statements,
,vortox,barista,,A player who is made barista 1 must recieve true information in a vortox game,
,vortox,knight,,The knight must learn the Vortox as one of the two players,
,vortox,boffin,,The ability granted by the Boffin does not yield false information,
,vortox,apprentice,,A good apprentice learns true information in a vortox game,
,vortox,fortuneteller,,"If the Fortune Teller chooses their Red Herring in a Vortox game, they learn a ""no""",
,vortox,fortuneteller,recluse,"If the Fortune Teller chooses the Recluse in a Vortox game, they can learn a yes or no",
,vortox,king,,"The Demon must learn a player who is not the King, as the King",
,vortox,nightwatchman,,The player chosen by the nightwatchman must learn a different player is the Nightwatchman,
Bootlegger,vortox,king,,The Demon learns who the King is correctly,
,vortox,monk,,A player chosen by the Monk must learn true information in a Vortox game,
,vortox,drunk,,The Drunk can learn true information in a Vortox game,
,vortox,philosopher,snitch,Minions learn three in play characters,
,vortox,philosopher,lunatic,"The Demon learns a different player as the Lunatic, and incorrect choices",
,vortox,villageidiot,,"If there are multiple Villiage Idiots, the drunk Village idiot still learns false information",
Punked,vortox,,,"While the vortox is drunk or poisoned, all townsolf ability works normally, as if there was no vortox in play.",
,vortox,magician,,Minions and Demons still learn the magician as a minion/demon,
,vortox,gossip,,The Gossip ability is uneffected by the Vortox,
,vortox,poppygrower,,"The Demon must learn players who are not minions, and the Minions must learn players who are not minions and a player who is not the demon as the demon when the Poppygrower dies",
,vortox,preacher,,Minions learn they have been Preached,
Bootlegger,vortox,poppygrower,,Minions and Demons correctly learn each other when the Poppygrower dies,
,vortox,mathematician,,"Every time a player learns false information due to the Vortox ability, it counts as an ability functioning abnormally",
Jinx,yaggababble,exorcist,,"If the Exorcist chooses the Yaggababble, the Yaggababble ability does not kill tonight.",
Punked,yaggababble,,,"Can learn an incorrect word day one, don't do this, phrases said while drunk or poisoned can still kill when they became sober or healthy the next night",
,yaggababble,lunatic,,The Demon learns how many times the Lunatic said their phrase,
Bootlegger,yaggababble,lunatic,,The Demon learns the Lunatic Yaggababble phrase,
,yaggababble,witch,,"If the Yaggababble has said their phrase, you can kill a player during th day when they nomminate to simulate a witch",
,yaggababble,psychopath,,"If the Yaggababble has said their prhase, you can kill a player during the day after a psychoapth claim to simulate a psychopath",
,yaggababble,golem,,"If the Yaggababble has said their phrase, you can kill a player during the day after they are nomminated to simulate a golem",
,yaggababble,harpy,,"If the Yaggababble has said their prhase, you can kill two players during the day to simulate a harpy",
,yaggababble,scarletwoman,,The Scarlet Woman can have a different phrase to the original Yaggababble,
,yaggababble,chambermaid,,"The Yaggababble wakes on night one when they learn their phrase, but does not wake following nights",
Jinx,zombuul,summoner,,"If the Summoner turns a dead player into the Zombuul, the Storyteller treats that player as a Zombuul that has died once.",
,zombuul,exorcist,,"If the Exorcist chooses the Zombuul, they wake to learn who the Exorcist is but do not wake to kill tonight. If the Zombuul is registering as dead, they continue to do so",
,zombuul,minstrel,,"If the Zombuul is registering as dead, they continue to do so even when drunk",
,zombuul,assassin,,"If the Assassin chooses the Zombuul, the Zombuul dies. They do not register as dead.",
,zombuul,mastermind,,The first time the Zombuul dies does not activate the mastermind ability,
,zombuul,scarletwoman,,"The first time the Zombuul dies, the Scarlet Woman becomes the Zombuul",
,zombuul,boomdandy,,The Boomdandy can kill the Zombuul and take away it's first life,
,zombuul,oracle,,A Zombuul that has died for the 1st time registers to the Oracle,
,zombuul,snakecharmer,,The Snake Charmer cannot choose a Zombuul that is registering as dead,
,zombuul,barber,,"If a Zombuul registering as dead swaps with an alive minion, they are not announced as being alive",
,zombuul,barber,,"If a Zombuul swaps with a dead player, the Zombuul dies",
,zombuul,harpy,,Deaths due to the harpy counts towards the zombuuls day death check,
,zombuul,cerenovus,,"Assuming it kills, the execution from the cerenovus counts towards the day death check",
,zombuul,tinker,,The tinker exploding counts towards the zombuuls day death check,
,zombuul,psychopath,,Deaths due to the harpy counts towards the zombuuls day death check,
,zombuul,golem,,Deaths due to the harpy counts towards the zombuuls day death check,
,zombuul,virgin,,"Assuming it kills, the execution from the virgin counts towards the day death check",
,zombuul,alsaahir,,The Alsaahir must guess a dead zombuul correctly to win with their ability,
,zombuul,slayer,,"If the slayer shoots a zombuul that has not previously died, the zombuul lives but registers as dead. If they shoot a zombuul registering as dead the zombuul dies",
,assassin,fool,,"If the Assassin chooses the fool, the fool dies, even if they shouldn't.",
,assassin,innkeeper,,"If the Assassin and Innkeeper chose the same player, they die.",
,assassin,tealady,,"If the Assassin chooses a Tea Lady neighbour, they die.",
Punked,assassin,,,A drunk or poisoned assassin does not kill if they use their ability,
,assassin,king,choirboy,"If the Assassin kills the king, the Choirboy does not wake to learn the demon",
Jinx,baron,heretic,,"The Baron might only add 1 Outsider, not 2.",
Jinx,baron,plaguedoctor,,"If the Storyteller gains the Baron ability, up to two players become not-in-play Outsiders.",
,baron,alchemist,,"If the Alchemist has the Baron ability, the set up effect of +2 outsiders takes effect",
,baron,chambermaid,,The Baron does not wake,
,baron,plaguedoctor,chambermaid,Players waking to learn they have become an outsider due to the Baron/Plague Doctor Jinx do not count as waking to the Chambermaid,
,baron,engineer,,"If the Engineer creates a Baron mid-game, additional outsiders are not created",
,baron,pithag,,"If the Pit-Hag creates a Baron mid-game, additional outsiders are not created",
Bootlegger,baron,,,"""Active Baron"" There must always be extra outsiders in play while there is a sober and health Baron ability",
Jinx,boffin,alchemist,,"If the Alchemist has the Boffin ability, the Alchemist does not learn what ability the Demon has.",
Jinx,boffin,cultleader,,"If the Demon has the Cult Leader ability, they can’t turn good due to this ability.",
Jinx,boffin,drunk,,"If the Demon would have the Drunk ability, the Boffin chooses a Townsfolk player to have this ability instead.",
Jinx,boffin,goon,,"If the Demon has the Goon ability, they can’t turn good due to this ability.",
Jinx,boffin,heretic,,The Demon cannot have the Heretic ability.,
Jinx,boffin,ogre,,The Demon cannot have the Ogre ability.,
Jinx,boffin,,,The Demon cannot have the Politician ability.,
Jinx,boffin,,,"If there is a spare token, the Boffin can give the Demon the Village Idiot ability.",
,boffin,alchemist,,"If the Boffin grants the Alchemist ability, they do not learn which minion ability. Any set up effects from the minion ability take effect",
,boffin,banshee,,"If the Demon dies to their own ability, and the Boffin is granting the Banshee ability, the Demon gains the Banshee ability as long as the Boffin is alive",
Poisoned,boffin,,,The Demon loses their ability if the Boffin is poisoned,
Drunk,boffin,,,The Demon loses their ability if Boffin is drunk,
,boffin,,,The ability graned by the Boffin does not have to be a bluff,
,boffin,philosopher,,"If the Philosopher chooses to gain the same ability that the Boffin is granting the demon, the Demon''s version of that ability is not made drunk",
,boffin,sailor,,"If the Boffin grants the Sailor ability, the Sailor ability can only make the Sailor ability drunk not the Demon ability",
,boffin,nightwatchman,,"If the Boffin grants the Nightwatchman ability, whoever the Demon picks with the Nightwatchman ability learns the demon is the nightwatchman",
,boffin,zombuul,,"If the first time the Zombuul dies is due to their own ability, and they have a Boffin granting the Banshee ability, a Banshee announcement is made",
Drunk,boomdandy,,,"If the Boomdandy is executed while drunk, no one dies",
Poisoned,boomdandy,,,"If the Boomdandy is executed while poisoned, no one dies",
,boomdandy,minstrel,,"If there is a sober and healthy minstrel in play when the boomdandy is executed, the boomdandy is executed and no one dies ",
,boomdandy,devilsadvocate,,"If the Boomdandy is executed while protected by the Devil's Advocate, players still die (and the boomdandy can die to their own ability)",
,boomdandy,cerenovus,,"If the Boomdandy is executed due to breaking madness, x? ",
,boomdandy,vizier,,"The Vizier is able to force through an execution on the boomdandy, triggering the boomndandy. The Vizier cannot die to the boomdandy ability",
,boomdandy,eviltwin,,Evil do not win due to a good twin dying to the boomdandy ability,
,boomdandy,eviltwin,,"Good cannot win if the final three players are the demon, evil twin, and good twin. As such, it is advised to kill either twin or the demon with the boomdandy ability",
,boomdandy,mastermind,,"If the boomdandy kills the demon, this does not trigger the mastermind ability",
,boomdandy,mastermind,,"If the Boomdandy leaves the mastermind and Demon alive in the final three, and the demon is executed, the game plays on (mastermind overrules? feelsbad for evil lol)",
,boomdandy,tealady,,,
,boomdandy,fool,,A fool who has not previously died can survive a boomdandy explosion. leaving more than three players alive at the end,
,boomdandy,vizier,,"The Vizier cannot die to the boomdandy ability, as such there may be more than three players alive at the end. The Vizier cannot force an execution through",
,cerenovus,fearmonger,,"If the fearmonger picks a player, and then nomminates that player. ",
,cerenovus,goblin,,"If the Goblin is nomminated, claims goblin but is executed due to the Cerenovus ability, the game continues.",
,cerenovus,,,Cerenovus madness can kill a player during the night. ,
,cerenovus,mutant,,"If the Mutant is made mad about being an outsider by the Cerenovus, they are extremely likely to go kaboom.",
,cerenovus,pixie,,"If the pixie is cerenovus mad about being a different character to the one they saw, and their pixie mad player dies, they do not gain this ability",
,cerenovus,farmer,,"If the Farmer is executed at night due to the cerenovus ability, a good player becomes the farmer",
,cerenovus,ravenkeeper,,"If the Ravenkeeper is executed at night due to the cerenovus ability, the RK is woken to choose a player and learns their character",
,cerenovus,soldier,leviathan,"If the Cerenovus chooses the soldier in a leviathan game, the soldier is not informed they are mad and cannot die to the Cerenovus ability",
,cerenovus,mayor,,"If the Mayor is executed at night due to the Cerenovus ability, a different player might die instead (dont' do this)",
,cerenovus,eviltwin,,"If the Good twin is executed due to breaking Cerenovus madness, the game is over and the evil team win",
,cerenovus,alchemist,,"If the Alchemist cerenovus chooses a player, they learn they were chosen by the cerenovus not the alchemist",
,devilsadvocate,cerenovus,,"If a player should be executed due to Cerenovus madness, and is protected by the DA, they are executed but do not die",
,devilsadvocate,fearmonger,,"If the Fearmonger and DA choose the same player, and the Fearmonger nomminates and executes that player, the game is over and the evil team win",
,devilsadvocate,goblin,,"If the Goblin is DA protected when executed after claiming Goblin, the evil team win",
,devilsadvocate,saint,,"If the Saint is executed while DA protected, the game continues",
,devilsadvocate,zombuul,,"The DA cannot choose a zombuul who is registering as dead, however if the DA chooses the Zombuul the same night as the Zombuul dies for the first time, and the Zombuul is executed that day, the Zombuul does not die",
,devilsadvocate,psychopath,,"A DA Protected Psychopath must still play rock paper scissors, but cannot die if they lose",
,devilsadvocate,princess,,"If the Princess nomminates and executes a DA protected player, the demon still cannot kill tonight",
,devilsadvocate,golem,,"If the Golem nomminates a DA protected player, they die",
,devilsadvocate,leviathan,,A DA protected player in a leviathan game still counts as an execution (don't put Levi & DA together),
Bootlegger,devilsadvocate,lilmonsta,,The DA cannot protect the player holding Lil' Monsta two days in a row,
,devilsadvocate,scapegoat,,"If the DA protects the Scapegoat, the scapegoat cannot die to execution via their own ability, but can still die to exile",
,devilsadvocate,butcher,,The DA protected player is still protected for the Butcher Nommination,
Jinx,eviltwin,plaguedoctor,,The Storyteller cannot gain the Evil Twin ability if the Plague Doctor dies.,
,eviltwin,fanggu,,"If the Evil Twin is paired with an outsider, who later becomes the Fang Gu, the Evil Twin must get a new twin",
,eviltwin,vortox,,The Evil Twin and their Twin still correctly learn each other,
,eviltwin,mezepheles,,"If the good twin becomes evil, the Evil Twin must gain a new twin, the new twin learns they are a twin",
,eviltwin,witch,,"If the Good Twin dies to the witch's ability, the game continues",
,eviltwin,psychopath,,"If the Good Twin dies to the Pyschopath's ability, the game continues",
,eviltwin,summoner,,"If the Good Twin is summoned into the Demon, the Evil Twin must gain a new twin, the new twin learns they are a twin",
,eviltwin,wraith,,The Wraith wakes with the Evil Twin to learn the good twin and their character,
,eviltwin,golem,,"If the Good Twin dies to the Golem ability, the game continues as normal",
,eviltwin,heretic,,"The Heretic is applied after all abilities take effect, as such good can still win with a heretic if there are still twins alive",This is because learning who the evil twin is and vice versa is due to the Vortox ability which is minion ability and so uneffected by Vortox
,eviltwin,alchemist,,"If the Alchemist has the Evil Twin ability, they must learn an Evil player and their Character, and the Evil player learns the Alchemist",
,eviltwin,alsaahir,,The Alsaahir cannot win the game while the twins are alive (do not make any announcement),
,eviltwin,cultleader,,A good Cult Leader cannot win the game while the twins are alive (announce a cult has been formed and the game continues),
,eviltwin,snakecharmer,,"If the Snake Charmer is the Evil Twin and becomes the Demon, the Evil Twin must get a new twin, the new twin learns they are a twin",
Jinx,fearmonger,plaguedoctor,,"If the Plague Doctor dies, a living Minion gains the Fearmonger ability in addition to their own ability, and learns this.",
Jinx,fearmonger,vizier,,"The Vizier wakes with the Fearmonger, learns who they choose and cannot choose to immediately execute that player.",
,fearmonger,goblin,,"If the Fearmonger chooses the Goblin, and nomminates the Goblin and executes them, good win",
,fearmonger,alchemist,,"If the Alchemist has the Fearmonger ability, the ST announces the Fearmonger has selected a new player not the Alchemist has selected a new player",
Jinx,goblin,cerenovus,,The Cerenovus may choose to make a player mad that they are the Goblin.,
Jinx,goblin,plaguedoctor,,"If the Plague Doctor dies, a living Minion gains the Goblin ability in addition to their own ability, and learns this.",
Punked,goblin,,,"If the Goblin is executed after claiming Goblin, while drunk or poisoned, the game continues",
,goblin,cerenovus,,"If the Goblin is executed due to the Cerenovus ability, the game continues ",
,goblin,minstrel,,"If the Goblin is executed with a Minstrel in play, the game ends and the Goblin's team wins",
,goblin,devilsadvocate,,If the Goblin is executed while protected by the DA the game ends,
Jinx,godfather,heretic,,Only one jinxed Character can be in play,
,godfather,alchemist,,"If the Alchemist has the Godfather ability, the setup effect takes place",
Punked,godfather,,,"If the Godfather is punked on their first night, they can be told false information about in play outsiders",
,godfather,pithag,,"If the Pit-hag turns the executed player into an Outsider, the Godfather gets to kill tonight",
,godfather,hatter,,"If a Hatter is executed and a minion becomes the Godfather, they get to kill a player tonight",
,harpy,pithag,,"If the Harpy is turned into another minion in the night, the player they chose is still informed they are harpy mad but cannot die to madness if not upheld",
,harpy,,,"Harpy Madness specifies ""Tomorrow"" which is classifed the day and night phase following the current night phase. As such, players can die to to Harpy madess in the night, if so, their death is not announced until the morning (and the source is not specified)",
,marionette,goon,,"If the Marionette is the first player to choose the goon, the goon turns evil",
Outsiders,marionette,,,"The Marionette can modifiy the number of outsiders that go into the bag, so long as the Marionette themselves is an outsider (see optional rules for how to ensure this is the case)",
Jinx,marionette,alchemist,,An Alchemist-Marionette has no Marionette ability & the Marionette is in play.,
JInx,marionette,balloonist,,"If the Marionette thinks that they are the Balloonist, +1 Outsider might have been added.",
Jinx,marionette,damsel,,The Marionette does not learn that a Damsel is in play.,
Jinx,marionette,huntsman,,"If the Marionette thinks that they are the Huntsman, the Damsel was added.",
Jinx,marionette,kazali,,"If the Kazali chooses to create a Marionette, they must choose one of their neighbors.",
Jinx,marionette,lilmonsta,,"The Marionette neighbors a Minion, not the Demon. The Marionette is not woken to choose who takes the Lil' Monsta token, and does not learn they are the Marionette if they have the Lil' Monsta token.",
Jinx,marionette,plaguedoctor,,"If the Demon has a neighbor who is alive and a Townsfolk or Outsider when the Plague Doctor dies, that player becomes an evil Marionette. If there is already an extra evil player, this does not happen.",
Jinx,marionette,poppygrower,,"When the Poppy Grower dies, the Demon learns the Marionette but the Marionette learns nothing.",
Jinx,marionette,snitch,,The Marionette does not learn 3 not in-play characters. The Demon learns an extra 3 instead.,
Jinx,marionette,summoner,,The Marionette neighbors the Summoner. The Summoner knows who the Marionette is.,
Jinx,marionette,wraith,,The Wraith does not wake with the Marionette.,
,marionette,king,choirboy,The Marionette cannot be the King if there is a Choirboy in play,
,marionette,pithag,,"It is valid to tell the Marionette that they have changed character to simulate a Pit-hag, however think about if your players would find this fun",
,marionette,farmer,,"It is valid to tell the Marionette that they have become the Farmer at any point in the game, however think about if your players would find this fun",
,marionette,preacher,,"If the Preacher chooses the Marionette, they learn they have been chosen by the Preacher",
Optional Rule,marionette,,,"Decide before tokens go out which token is the Demon. Once Tokens have been sent out, turn that player into the Demon, and one of their neighbours into the Marionette",
,marionette,pithag,,"If a player is turned into the Marionette, you can tell them they are a new character or nothing at all",
